[0.001, 0.200, 0.001, 0.800]:4.454990566037735
[0.001, 0.200, 0.001, 0.900]:4.438588785046728
[0.001, 0.200, 0.001, 0.999]:4.4226502453930925
[0.001, 0.200, 0.100, 0.001]:4.439889637111858
[0.001, 0.200, 0.100, 0.100]:4.423927346863128
[0.001, 0.200, 0.100, 0.200]:4.408098429896246
[0.001, 0.200, 0.100, 0.300]:4.392557547083977
[0.001, 0.200, 0.100, 0.400]:4.377296907402399
[0.001, 0.200, 0.100, 0.500]:4.362308998302208
[0.001, 0.200, 0.100, 0.600]:4.3475865733770265
[0.001, 0.200, 0.100, 0.700]:4.333122640681239
[0.001, 0.200, 0.100, 0.800]:4.318910451657819
[0.001, 0.200, 0.100, 0.900]:4.304943490639289
[0.001, 0.200, 0.100, 0.999]:4.291351582549187
[0.001, 0.200, 0.200, 0.001]:4.304805037957211
[0.001, 0.200, 0.200, 0.100]:4.291215464887521
[0.001, 0.200, 0.200, 0.200]:4.2777202951403615
[0.001, 0.200, 0.200, 0.300]:4.264452106635271
[0.001, 0.200, 0.200, 0.400]:4.251405220582104
[0.001, 0.200, 0.200, 0.500]:4.238574146059053
[0.001, 0.200, 0.200, 0.600]:4.22595357230744
[0.001, 0.200, 0.200, 0.700]:4.213538361402651
[0.001, 0.200, 0.200, 0.800]:4.201323541279962
[0.001, 0.200, 0.200, 0.900]:4.189304299095348
[0.001, 0.200, 0.200, 0.999]:4.177593328038125
[0.001, 0.200, 0.300, 0.001]:4.189185078450207
[0.001, 0.200, 0.300, 0.100]:4.177475974902709
[0.001, 0.200, 0.300, 0.200]:4.1658340556299756
[0.001, 0.200, 0.300, 0.300]:4.154374169337815
[0.001, 0.200, 0.300, 0.400]:4.14309207974556
[0.001, 0.200, 0.300, 0.500]:4.131983681009931
[0.001, 0.200, 0.300, 0.600]:4.121044992743107
[0.001, 0.200, 0.300, 0.700]:4.110272155257372
[0.001, 0.200, 0.300, 0.800]:4.099661425024453
[0.001, 0.200, 0.300, 0.900]:4.089209170338289
[0.001, 0.200, 0.300, 0.999]:4.079014084507042
[0.001, 0.200, 0.400, 0.001]:4.089105436081242
[0.001, 0.200, 0.400, 0.100]:4.0789118671707065
[0.001, 0.200, 0.400, 0.200]:4.068766095210065
[0.001, 0.200, 0.400, 0.300]:4.0587685340734785
[0.001, 0.200, 0.400, 0.400]:4.0489159596838515
[0.001, 0.200, 0.400, 0.500]:4.039205240803398
[0.001, 0.200, 0.400, 0.600]:4.029633335715817
[0.001, 0.200, 0.400, 0.700]:4.020197289049746
[0.001, 0.200, 0.400, 0.800]:4.010894228736522
[0.001, 0.200, 0.400, 0.900]:4.001721363095655
[0.001, 0.200, 0.400, 0.999]:3.9927658095899927
[0.001, 0.200, 0.500, 0.001]:4.001630282675622
[0.001, 0.200, 0.500, 0.100]:3.9926759780418317
[0.001, 0.200, 0.500, 0.200]:3.9837554344075627
[0.001, 0.200, 0.500, 0.300]:3.974957165375916
[0.001, 0.200, 0.500, 0.400]:3.966278674018106
[0.001, 0.200, 0.500, 0.500]:3.957717530930971
[0.001, 0.200, 0.500, 0.600]:3.9492713719696457
[0.001, 0.200, 0.500, 0.700]:3.940937896070975
[0.001, 0.200, 0.500, 0.800]:3.932714863163475
[0.001, 0.200, 0.500, 0.900]:3.9246000921598307
[0.001, 0.200, 0.500, 0.999]:3.916671026814911
[0.001, 0.200, 0.600, 0.001]:3.924519483938915
[0.001, 0.200, 0.600, 0.100]:3.9165914590281874
[0.001, 0.200, 0.600, 0.200]:3.9086868949386
[0.001, 0.200, 0.600, 0.300]:3.900884384481312
[0.001, 0.200, 0.600, 0.400]:3.8931819639535634
[0.001, 0.200, 0.600, 0.500]:3.8855777197119368
[0.001, 0.200, 0.600, 0.600]:3.878069786587296
[0.001, 0.200, 0.600, 0.700]:3.870656346359575
[0.001, 0.200, 0.600, 0.800]:3.863335626289789
[0.001, 0.200, 0.600, 0.900]:3.856105897706793
[0.001, 0.200, 0.600, 0.999]:3.8490364422483028
[0.001, 0.200, 0.700, 0.001]:3.856034054188416
[0.001, 0.200, 0.700, 0.100]:3.848965474646409
[0.001, 0.200, 0.700, 0.200]:3.8419127125406662
[0.001, 0.200, 0.700, 0.300]:3.834946006955037
[0.001, 0.200, 0.700, 0.400]:3.8280637923715966
[0.001, 0.200, 0.700, 0.500]:3.8212645410162134
[0.001, 0.200, 0.700, 0.600]:3.8145467617278763
[0.001, 0.200, 0.700, 0.700]:3.8079089988684407
[0.001, 0.200, 0.700, 0.800]:3.8013498312710903
[0.001, 0.200, 0.700, 0.900]:3.7948678712259425
[0.001, 0.200, 0.700, 0.999]:3.7885254534815678
[0.001, 0.200, 0.800, 0.001]:3.794803436911488
[0.001, 0.200, 0.800, 0.100]:3.788461763501258
[0.001, 0.200, 0.800, 0.200]:3.7821301843988127
[0.001, 0.200, 0.800, 0.300]:3.775871840842057
[0.001, 0.200, 0.800, 0.400]:3.7696854694957165
[0.001, 0.200, 0.800, 0.500]:3.7635698359156136
[0.001, 0.200, 0.800, 0.600]:3.7575237337274743
[0.001, 0.200, 0.800, 0.700]:3.7515459838335867
[0.001, 0.200, 0.800, 0.800]:3.745635433646225
[0.001, 0.200, 0.800, 0.900]:3.7397909563467664
[0.001, 0.200, 0.800, 0.999]:3.734068927181768
[0.001, 0.200, 0.900, 0.001]:3.739732841493405
[0.001, 0.200, 0.900, 0.100]:3.7340114501695294
[0.001, 0.200, 0.900, 0.200]:3.7282958377093594
[0.001, 0.200, 0.900, 0.300]:3.722643065252049
[0.001, 0.200, 0.900, 0.400]:3.71705210212673
[0.001, 0.200, 0.900, 0.500]:3.711521940079387
[0.001, 0.200, 0.900, 0.600]:3.7060515926667033
[0.001, 0.200, 0.900, 0.700]:3.700640094669464
[0.001, 0.200, 0.900, 0.800]:3.6952865015247984
[0.001, 0.200, 0.900, 0.900]:3.6899898887765428
[0.001, 0.200, 0.900, 0.999]:3.6848014822657498
[0.001, 0.200, 0.999, 0.001]:3.6904115423521264
[0.001, 0.200, 0.999, 0.100]:3.6852187268297847
[0.001, 0.200, 0.999, 0.200]:3.6800284480033714
[0.001, 0.200, 0.999, 0.300]:3.6748925689131116
[0.001, 0.200, 0.999, 0.400]:3.669810238765509
[0.001, 0.200, 0.999, 0.500]:3.664780624416554
[0.001, 0.200, 0.999, 0.600]:3.6598029099164173
[0.001, 0.200, 0.999, 0.700]:3.654876296068165
[0.001, 0.200, 0.999, 0.800]:3.65
[0.001, 0.200, 0.999, 0.900]:3.6451732547505333
[0.001, 0.200, 0.999, 0.999]:3.640442849198725
[0.001, 0.300, 0.001, 0.001]:4.598041439026904
[0.001, 0.300, 0.001, 0.100]:4.578867346938776
[0.001, 0.300, 0.001, 0.200]:4.5598888888888895
[0.001, 0.300, 0.001, 0.300]:4.54129
[0.001, 0.300, 0.001, 0.400]:4.523059405940595
[0.001, 0.300, 0.001, 0.500]:4.5051862745098035
[0.001, 0.300, 0.001, 0.600]:4.487660194174757
[0.001, 0.300, 0.001, 0.700]:4.470471153846154
[0.001, 0.300, 0.001, 0.800]:4.453609523809524
[0.001, 0.300, 0.001, 0.900]:4.43706603773585
[0.001, 0.300, 0.001, 0.999]:4.420992616132349
[0.001, 0.300, 0.100, 0.001]:4.4383780211480355
[0.001, 0.300, 0.100, 0.100]:4.422280422785521
[0.001, 0.300, 0.100, 0.200]:4.406320081549439
[0.001, 0.300, 0.100, 0.300]:4.390652832614085
[0.001, 0.300, 0.100, 0.400]:4.375270676007643
[0.001, 0.300, 0.100, 0.500]:4.3601659002795055
[0.001, 0.300, 0.100, 0.600]:4.345331069609507
[0.001, 0.300, 0.100, 0.700]:4.3307590116021615
[0.001, 0.300, 0.100, 0.800]:4.316442805723818
[0.001, 0.300, 0.100, 0.900]:4.302375772343574
[0.001, 0.300, 0.100, 0.999]:4.288688524590164
[0.001, 0.300, 0.200, 0.001]:4.302236338322311
[0.001, 0.300, 0.200, 0.100]:4.288551462341472
[0.001, 0.300, 0.200, 0.200]:4.274963647250022
[0.001, 0.300, 0.200, 0.300]:4.26160630989738
[0.001, 0.300, 0.200, 0.400]:4.248473635522664
[0.001, 0.300, 0.200, 0.500]:4.235560003335836
[0.001, 0.300, 0.200, 0.600]:4.222859978496403
[0.001, 0.300, 0.200, 0.700]:4.2103683044869165
[0.001, 0.300, 0.200, 0.800]:4.198079895858759
[0.001, 0.300, 0.200, 0.900]:4.1859898313291914
[0.001, 0.300, 0.200, 0.999]:4.174211369095276
[0.001, 0.300, 0.300, 0.001]:4.1858699160748865
[0.001, 0.300, 0.300, 0.100]:4.1740933472099915
[0.001, 0.300, 0.300, 0.200]:4.162385831149235
[0.001, 0.300, 0.300, 0.300]:4.150862816168939
[0.001, 0.300, 0.300, 0.400]:4.13951997498241
[0.001, 0.300, 0.300, 0.500]:4.128353114576061
[0.001, 0.300, 0.300, 0.600]:4.117358171041491
[0.001, 0.300, 0.300, 0.700]:4.106531204644414
[0.001, 0.300, 0.300, 0.800]:4.095868395117886
[0.001, 0.300, 0.300, 0.900]:4.08536603716801
[0.001, 0.300, 0.300, 0.999]:4.075123226288277
[0.001, 0.300, 0.400, 0.001]:4.08526181161601
[0.001, 0.300, 0.400, 0.100]:4.075020536181018
[0.001, 0.300, 0.400, 0.200]:4.064828404121267
[0.001, 0.300, 0.400, 0.300]:4.054786255610331
[0.001, 0.300, 0.400, 0.400]:4.0448908041779275
[0.001, 0.300, 0.400, 0.500]:4.035138858675949
[0.001, 0.300, 0.400, 0.600]:4.025527319847384
[0.001, 0.300, 0.400, 0.700]:4.016053177042385
[0.001, 0.300, 0.400, 0.800]:4.006713505074162
[0.001, 0.300, 0.400, 0.900]:3.997505461207809
[0.001, 0.300, 0.400, 0.999]:3.9885164450664807
[0.001, 0.300, 0.500, 0.001]:3.997414036076662
[0.001, 0.300, 0.500, 0.100]:3.988426282275558
[0.001, 0.300, 0.500, 0.200]:3.979473281912307
[0.001, 0.300, 0.500, 0.300]:3.9706438479055963
[0.001, 0.300, 0.500, 0.400]:3.9619354396545816
[0.001, 0.300, 0.500, 0.500]:3.953345585732762
[0.001, 0.300, 0.500, 0.600]:3.9448718815495916
[0.001, 0.300, 0.500, 0.700]:3.9365119871063055
[0.001, 0.300, 0.500, 0.800]:3.928263624841572
[0.001, 0.300, 0.500, 0.900]:3.9201245775627855
[0.001, 0.300, 0.500, 0.999]:3.9121724818959844
[0.001, 0.300, 0.600, 0.001]:3.9200437317784265
[0.001, 0.300, 0.600, 0.100]:3.912092686459088
[0.001, 0.300, 0.600, 0.200]:3.9041658491923354
[0.001, 0.300, 0.600, 0.300]:3.8963420180625046
[0.001, 0.300, 0.600, 0.400]:3.8886191982441423
[0.001, 0.300, 0.600, 0.500]:3.8809954460906937
[0.001, 0.300, 0.600, 0.600]:3.873468867503665
[0.001, 0.300, 0.600, 0.700]:3.866037616363752
[0.001, 0.300, 0.600, 0.800]:3.858699893021208
[0.001, 0.300, 0.600, 0.900]:3.8514539428428503
[0.001, 0.300, 0.600, 0.999]:3.844369173399628
[0.001, 0.300, 0.700, 0.001]:3.8513819409704846
[0.001, 0.300, 0.700, 0.100]:3.84429805481325
[0.001, 0.300, 0.700, 0.200]:3.8372305601877588
[0.001, 0.300, 0.700, 0.300]:3.8302498311951387
[0.001, 0.300, 0.700, 0.400]:3.8233542797876887
[0.001, 0.300, 0.700, 0.500]:3.8165423564368446
[0.001, 0.300, 0.700, 0.600]:3.8098125489723333
[0.001, 0.300, 0.700, 0.700]:3.803163381463063
[0.001, 0.300, 0.700, 0.800]:3.7965934131379906
[0.001, 0.300, 0.700, 0.900]:3.7901012373453313
[0.001, 0.300, 0.700, 0.999]:3.783749264273102
[0.001, 0.300, 0.800, 0.001]:3.7900367037650966
[0.001, 0.300, 0.800, 0.100]:3.783685480548526
[0.001, 0.300, 0.800, 0.200]:3.7773448013574398
[0.001, 0.300, 0.800, 0.300]:3.771077889593392
[0.001, 0.300, 0.800, 0.400]:3.7648834653866174
[0.001, 0.300, 0.800, 0.500]:3.7587602783048704
[0.001, 0.300, 0.800, 0.600]:3.7527071065119206
[0.001, 0.300, 0.800, 0.700]:3.7467227559547496
[0.001, 0.300, 0.800, 0.800]:3.740806059578317
[0.001, 0.300, 0.800, 0.900]:3.734955876566804
[0.001, 0.300, 0.800, 0.999]:3.7292286193404145
[0.001, 0.300, 0.900, 0.001]:3.734897706834533
[0.001, 0.300, 0.900, 0.100]:3.729171091610307
[0.001, 0.300, 0.900, 0.200]:3.723450614195988
[0.001, 0.300, 0.900, 0.300]:3.717793377922725
[0.001, 0.300, 0.900, 0.400]:3.7121983398383827
[0.001, 0.300, 0.900, 0.500]:3.706664479798808
[0.001, 0.300, 0.900, 0.600]:3.7011907998477516
[0.001, 0.300, 0.900, 0.700]:3.695776323616895
[0.001, 0.300, 0.900, 0.800]:3.690420095745255
[0.001, 0.300, 0.900, 0.900]:3.685121181317213
[0.001, 0.300, 0.900, 0.999]:3.679930814262907
[0.001, 0.300, 0.999, 0.001]:3.6855430070117214
[0.001, 0.300, 0.999, 0.100]:3.68034820572889
[0.001, 0.300, 0.999, 0.200]:3.675156233449846
[0.001, 0.300, 0.999, 0.300]:3.6700189653355815
