0 0 0 0 : -P*p + P + T*p : 4*p + 1 :3.000
0 0 0 1 : (P*p - P + R*p**2 - R*p - S*p**2 + 2*S*p - S - T*p)/(p - 2) : (3*p**2 - 7*p - 1)/(p - 2) :2.500
0 0 1 0 : (-P*p + P + R*p**2 - S*p**2 + S*p + T*p)/(p + 1) : (3*p**2 + 4*p + 1)/(p + 1) :2.500
0 0 1 1 : -P*p/2 + P/2 + R*p/2 - S*p/2 + S/2 + T*p/2 : 7*p/2 + 1/2 :2.250
0 1 0 0 : -P*p + P + T*p : 4*p + 1 :3.000
0 1 0 1 : -P*p**2 + P*p - R*p**2 + R*p + S*p**2 - 2*S*p + S + T*p**2 : p**2 + 4*p :2.250
0 1 1 0 : -P*p/2 + P/2 + R*p/2 - S*p/2 + S/2 + T*p/2 : 7*p/2 + 1/2 :2.250
0 1 1 1 : -(P*p**2 - P*p - R*p + S*p - S - T*p**2)/(p + 1) : -(-4*p**2 - 4*p)/(p + 1) :2.000
1 0 0 0 : -P*p + P + T*p : 4*p + 1 :3.000
1 0 0 1 : -P*p/2 + P/2 + R*p/2 - S*p/2 + S/2 + T*p/2 : 7*p/2 + 1/2 :2.250
1 0 1 0 : P*p**2 - 2*P*p + P + R*p**2 - S*p**2 + S*p - T*p**2 + T*p : -p**2 + 3*p + 1 :2.250
1 0 1 1 : -(P*p**2 - 2*P*p + P + R*p - S*p + S - T*p**2 + T*p)/(p - 2) : -(-4*p**2 + 6*p + 1)/(p - 2) :2.000
1 1 0 0 : R*p - S*p + S : 3*p :1.500
1 1 0 1 : R*p - S*p + S : 3*p :1.500
1 1 1 0 : R*p - S*p + S : 3*p :1.500
1 1 1 1 : R*p - S*p + S : 3*p :1.500
