0 0 0 0 : -(2*p2 - 2)/(p2 - p4 - 1)
0 0 0 1 : -(2*p2*p4 - 5*p2 - 2*p4 + 5)/(p1*p4 - 2*p2 - p3*p4 + p3 + 2)
0 0 1 0 : -(2*p1*p2 - 2*p2*p3 + 2*p2*p4 + 2*p3 - 3*p4 - 2)/(p1*p2 - p2*p3 + p3 - 2*p4 - 1)
0 0 1 1 : -(5*p1*p2 - 3*p1*p4 - 3*p2*p3 + p3*p4 + 2*p3 + 2*p4 - 5)/(2*p1*p2 - 2*p1*p4 - 2*p2*p3 + 2*p3*p4 - 2)
0 1 0 0 : -(2*p2 - 2)/(p2 - p4 - 1)
0 1 0 1 : (3*p2*p3 - 3*p2*p4 + 3*p2 - 3*p3 + 3*p4 - 3)/(p1*p3 - 2*p2*p3 + p2*p4 - p2 + 2*p3 - p4 + 1)
0 1 1 0 : -(2*p1*p3 + 3*p2*p4 - p3*p4 - 2*p3 - 3*p4)/(p1*p3 + p2*p4 - 2*p3*p4 - p3 - p4)
0 1 1 1 : -(3*p1*p2 + 2*p1*p3 - 3*p1*p4 - 3*p3 + 3*p4 - 3)/(p1*p2 - p1*p4 - 2*p3 + p4 - 1)
1 0 0 0 : -(2*p2 - 2)/(p2 - p4 - 1)
1 0 0 1 : -(5*p1*p2 - 5*p1 - p2*p4 - 5*p2 + p4 + 5)/(2*p1*p2 - p1*p3 - 2*p1 - p2*p4 - 2*p2 + p3 + p4 + 2)
1 0 1 0 : -(2*p1*p3 - 3*p1*p4 - 2*p1 + p2*p4 - 2*p3 + 3*p4 + 2)/(p1*p3 - 2*p1*p4 - p1 + p2*p4 - p3 + 2*p4 + 1)
1 0 1 1 : (2*p1*p3 - 5*p1 + p2*p3 - p3*p4 - 2*p3 + p4 + 5)/(2*p1 - p2*p3 + p3*p4 - p4 - 2)
1 1 0 0 : -(3*p1 - p3 - 3)/(p1 - p3 - 1)
1 1 0 1 : -(3*p1 - p3 - 3)/(p1 - p3 - 1)
1 1 1 0 : -(3*p1 - p3 - 3)/(p1 - p3 - 1)
1 1 1 1 : -(3*p1 - p3 - 3)/(p1 - p3 - 1)
